country,points,price,province
France,89,18,France Other
Chile,89,,Leyda Valley
Chile,89,23,Colchagua Valley
Italy,89,69,Piedmont
US,89,27,California
US,89,16,California
Australia,89,20,Western Australia
Portugal,89,19,Douro
South Africa,90,65,Elgin
South Africa,90,44,Hemel en Aarde
US,90,20,Washington
Italy,90,20,Tuscany
US,90,48,California
Argentina,90,50,Mendoza Province
Spain,90,14,Galicia
US,90,31,Washington
France,90,24,Loire Valley
Spain,90,30,Northern Spain
Spain,90,18,Northern Spain
Argentina,89,50,Mendoza Province
Greece,89,25,Mount Athos
Greece,89,15,Halkidiki
Spain,89,34,Catalonia
US,89,50,California
Portugal,89,,Vinho Espumante de Qualidade
France,89,23,Loire Valley
France,89,20,Beaujolais
Spain,89,29,Northern Spain
Italy,89,,Tuscany
US,89,40,California
Italy,89,,Tuscany
US,91,24,California
US,91,75,Washington
France,91,16,Rhône Valley
Austria,91,20,Kamptal
US,91,66,California
US,91,66,California
US,91,23,California
Austria,91,22,Traisental
US,91,60,California
US,91,35,Washington
US,91,21,California
US,91,42,California
US,91,52,California
US,91,30,Washington
US,91,,California
Austria,91,,Burgenland
US,91,20,California
US,91,15,California
US,91,33,California
France,91,70,Bordeaux
France,91,22,Bordeaux
France,91,35,Bordeaux
France,91,40,Bordeaux
Italy,91,38,Piedmont
France,91,30,Rhône Valley
US,91,35,California
Austria,91,29,Burgenland
US,91,58,California
US,91,28,California
US,91,55,California
US,83,12,New York
US,83,34,Oregon
US,83,35,California
US,83,29,California
US,83,12,New York
US,83,17,New York
Portugal,83,12,Douro
US,83,20,New York
Australia,83,13,South Australia
France,82,23,Alsace
US,82,26,California
US,82,15,New York
France,82,13,Languedoc-Roussillon
Germany,82,18,Baden
US,82,13,New York
US,82,19,New York
US,82,10,California
US,82,35,California
US,82,12,New York
US,82,10,Virginia
France,82,15,Beaujolais
Spain,82,29,Northern Spain
US,82,16,California
Spain,82,12,Northern Spain
US,82,12,California
US,82,11,California
US,82,25,New York
US,82,11,California
US,82,20,Texas
US,82,13,California
Chile,82,11,Maule Valley
Chile,82,8,Central Valley
Peru,82,14,Ica
US,82,44,California
Chile,82,14,Casablanca Valley
Chile,82,12,Casablanca Valley
US,82,13,Michigan
Chile,82,10,Central Valley
Chile,82,10,Maule Valley
US,82,40,Texas
Mexico,82,13,Valle de Guadalupe
US,82,12,New York
Chile,82,15,Leyda Valley
US,81,20,California
Peru,81,14,Ica
Chile,80,14,Maipo Valley
US,80,20,Texas
France,80,25,Alsace
US,80,16,Texas
Chile,80,13,Maipo Valley
Mexico,80,13,Valle de Guadalupe
France,97,305,Champagne
Austria,96,45,Burgenland
Spain,96,101,Northern Spain
US,96,55,California
France,96,,Alsace
France,96,195,Champagne
US,96,85,Oregon
Spain,89,20,Northern Spain
Portugal,89,18,Minho
Portugal,89,26,Douro
US,89,28,Oregon
Spain,89,17,Northern Spain
Portugal,89,32,Alentejano
Germany,89,12,Mosel
France,89,60,Champagne
Germany,89,12,Mosel
France,89,28,Burgundy
Italy,89,55,Northeastern Italy
Italy,89,30,Piedmont
US,89,42,California
Italy,89,29,Lombardy
France,89,50,Burgundy
France,89,50,Burgundy
US,89,42,California
France,89,,Champagne
France,89,75,Champagne
Portugal,89,36,Port
Italy,89,19,Northeastern Italy
Portugal,89,34,Port
Italy,89,75,Lombardy
US,89,30,California
US,89,25,California
Germany,89,20,Mosel
Spain,89,28,Northern Spain
US,89,24,California
Italy,87,25,Veneto
Spain,87,13,Northern Spain
Italy,87,30,Veneto
US,87,32,California
US,87,20,California
Italy,87,,Veneto
US,87,38,California
US,87,40,California
Italy,87,20,Veneto
Italy,87,16,Veneto
Italy,87,15,Veneto
US,87,15,California
US,87,29,California
US,87,50,California
US,87,40,California
Australia,87,13,Victoria
Italy,87,17,Veneto
US,87,35,California
US,87,18,California
France,87,19,Alsace
US,87,12,New York
France,87,30,Rhône Valley
US,87,25,California
US,87,20,California
US,87,60,California
Italy,87,,Veneto
Italy,87,24,Veneto
US,90,50,Oregon
Argentina,90,85,Mendoza Province
US,90,40,California
US,90,49,Oregon
US,90,80,California
US,90,35,California
US,90,26,California
US,90,38,Oregon
Italy,90,58,Sicily & Sardinia
Italy,90,37,Sicily & Sardinia
Germany,90,70,Rheinhessen
Portugal,90,,Port
Portugal,90,110,Port
France,90,28,Alsace
US,90,20,California
US,90,30,California
US,90,24,California
US,90,26,California
US,90,40,Oregon
US,90,70,California
US,90,23,California
Israel,90,80,Galilee
Israel,90,45,Galilee
Israel,90,25,Judean Hills
US,90,22,California
Italy,90,,Sicily & Sardinia
Israel,90,120,Israel
France,89,18,Alsace
US,89,24,California
France,89,16,Bordeaux
France,89,29,Bordeaux
US,89,50,Oregon
France,89,23,Alsace
France,89,22,Alsace
France,89,13,Alsace
US,89,20,California
France,89,17,Alsace
Georgia,89,20,Georgia
Bulgaria,89,16,Thracian Valley
Bulgaria,89,16,Thracian Valley
US,89,39,California
US,89,20,Oregon
Chile,89,39,Maipo Valley
Italy,89,17,Veneto
US,89,39,Oregon
Italy,89,,Southern Italy
Germany,89,11,Mosel
,89,25,
Italy,89,28,Sicily & Sardinia
Moldova,89,15,Moldova
Portugal,89,21,Lisboa
Spain,89,20,Galicia
Portugal,89,18,Alentejano
France,89,24,Alsace
France,89,46,Loire Valley
Georgia,89,19,Kakheti
Italy,89,13,Sicily & Sardinia
US,85,23,California
Italy,85,75,Tuscany
Argentina,84,11,Mendoza Province
US,84,15,Oregon
Italy,84,15,Tuscany
Spain,84,12,Northern Spain
Spain,84,13,Catalonia
Italy,84,18,Central Italy
US,84,12,California
US,84,15,California
France,84,21,Bordeaux
France,84,,Bordeaux
France,84,12,Bordeaux
US,84,16,Oregon
US,84,75,California
Italy,84,37,Central Italy
France,84,7,Bordeaux
France,84,20,Bordeaux
France,84,,Bordeaux
US,84,15,California
US,84,14,California
US,84,17,California
France,84,,Bordeaux
Chile,84,8,Maule Valley
Chile,84,11,Maule Valley
New Zealand,84,16,Wairarapa
France,84,16,Rhône Valley
Chile,84,12,Chile
Chile,84,15,Colchagua Valley
New Zealand,84,18,Marlborough
Chile,84,16,San Antonio
Chile,84,12,Central Valley
US,84,26,California
Chile,84,13,Curicó Valley
Chile,84,10,Maule Valley
US,83,30,California
Chile,83,11,Chile
US,83,35,Washington
Chile,83,8,Central Valley
Chile,83,30,Limarí Valley
Chile,83,14,Casablanca Valley
France,83,22,Beaujolais
Chile,83,22,San Antonio
Chile,83,47,Maule Valley
Chile,83,8,Aconcagua Valley
US,83,12,California
France,83,10,Rhône Valley
Chile,83,16,Maule Valley
US,83,33,California
Chile,83,10,Chile
Chile,83,16,Maule Valley
Chile,83,11,Maule Valley
Chile,83,8,Central Valley
Italy,84,17,Central Italy
Argentina,84,15,Mendoza Province
Austria,84,9,Burgenland
Spain,84,14,Northern Spain
France,84,,Alsace
US,84,22,California
US,84,10,California
US,84,19,California
US,84,27,California
France,84,25,Alsace
Spain,84,15,Catalonia
France,84,,Alsace
France,84,,Alsace
US,84,24,Virginia
US,84,33,Virginia
France,84,,Alsace
Argentina,84,11,Mendoza Province
France,84,40,Champagne
Spain,84,15,Northern Spain
US,84,27,Virginia
US,84,14,California
US,84,16,California
US,84,19,Virginia
US,84,11,California
US,83,11,Missouri
US,83,18,Virginia
US,83,11,California
US,83,21,Washington
US,83,25,Washington
US,83,12,California
US,91,40,Oregon
US,91,35,Oregon
US,91,50,California
Italy,91,45,Tuscany
Germany,91,23,Baden
US,91,35,California
US,91,30,California
US,91,45,Oregon
Italy,91,30,Tuscany
Italy,91,28,Tuscany
Italy,91,50,Tuscany
US,91,55,California
US,91,85,California
Portugal,91,50,Lisboa
France,91,65,Southwest France
Germany,91,42,Mosel
Australia,90,66,Victoria
Spain,90,32,Northern Spain
Portugal,90,34,Bairrada
France,90,15,Southwest France
Italy,90,30,Tuscany
US,90,42,California
US,90,36,California
Germany,90,13,Mosel
Portugal,90,35,Algarve
Italy,90,40,Tuscany
France,90,24,Southwest France
France,90,30,Southwest France
Spain,90,140,Northern Spain
US,90,45,California
Argentina,87,15,Other
South Africa,87,17,Stellenbosch
Italy,87,13,Central Italy
Italy,87,19,Veneto
Italy,87,39,Veneto
Italy,87,,Veneto
Italy,87,22,Central Italy
Italy,87,24,Central Italy
Italy,87,,Veneto
Italy,87,10,Sicily & Sardinia
Italy,87,9,Sicily & Sardinia
Italy,87,,Sicily & Sardinia
Germany,87,42,Rheinhessen
US,87,27,California
Greece,87,12,Patras
US,87,19,Oregon
France,87,17,Languedoc-Roussillon
US,83,21,Washington
US,83,25,Washington
US,83,25,California
Spain,83,19,Spain Other
Spain,83,11,Northern Spain
US,83,20,California
US,83,39,California
Spain,83,10,Northern Spain
Spain,83,13,Northern Spain
US,83,23,Virginia
France,83,,Alsace
Argentina,83,28,Mendoza Province
US,83,25,Virginia
US,83,18,Virginia
US,83,45,Washington
Argentina,83,19,Mendoza Province
US,83,38,California
Spain,83,13,Northern Spain
US,83,8,California
Italy,83,15,Lombardy
US,83,17,Massachusetts
Spain,83,20,Northern Spain
US,83,,Virginia
France,83,30,Rhône Valley
Spain,83,13,Northern Spain
US,83,27,Washington
US,83,9,California
US,83,28,Virginia
US,83,10,California
US,83,30,California
Germany,91,19,Mosel
US,91,23,California
Germany,91,30,Rheinhessen
Germany,91,20,Rheinhessen
France,91,18,Loire Valley
US,91,44,California
US,91,20,California
Austria,90,22,Kamptal
Portugal,90,11,Alentejano
Austria,90,19,Traisental
Austria,90,,Niederösterreich
Austria,90,15,Burgenland
Italy,90,17,Northeastern Italy
US,90,36,California
US,90,25,Oregon
US,90,20,Oregon
US,90,20,Oregon
Portugal,90,27,Douro
Chile,90,16,Casablanca Valley
Chile,90,18,Casablanca Valley
US,90,16,California
Austria,90,31,Südsteiermark
Italy,90,23,Northeastern Italy
Austria,90,,Wagram-Donauland
Portugal,90,16,Dão
Italy,90,18,Northeastern Italy
Austria,90,28,Kremstal
Austria,90,,Niederösterreich
US,90,30,California
US,90,25,California
France,92,49,Bordeaux
France,92,50,Bordeaux
France,92,18,Bordeaux
France,92,22,Bordeaux
France,92,39,Bordeaux
France,92,,Bordeaux
France,92,45,Bordeaux
France,92,,Bordeaux
France,92,33,Bordeaux
France,92,45,Bordeaux
France,92,,Bordeaux
France,92,18,Alsace
US,92,34,California
US,92,70,California
France,92,53,Alsace
France,92,34,Alsace
Italy,92,80,Tuscany
US,92,40,California
Italy,92,85,Tuscany
US,92,60,California
Italy,92,35,Tuscany
Italy,92,23,Tuscany
US,92,48,California
US,92,34,California
US,92,40,California
France,92,54,Alsace
US,92,63,Oregon
US,92,63,Oregon
US,92,27,California
US,92,45,California
US,93,85,California
US,93,75,California
Spain,93,63,Northern Spain
US,93,135,California
US,93,60,California
US,93,46,California
US,93,65,Washington
US,93,48,California
Austria,93,56,Wachau
Chile,93,65,Colchagua Valley
Germany,93,66,Nahe
US,93,49,California
Chile,93,90,Peumo
Germany,93,42,Mosel
US,93,75,California
France,93,90,Provence
US,92,75,California
US,92,36,California
US,92,20,California
Chile,92,40,Cachapoal Valley
Austria,92,24,Thermenregion
US,92,26,California
Austria,92,35,Burgenland
Austria,92,38,Südsteiermark
US,92,45,California
Spain,92,55,Northern Spain
France,87,15,Languedoc-Roussillon
France,87,,Burgundy
Portugal,87,,Bairrada
Italy,87,50,Piedmont
US,87,60,California
Portugal,87,33,Alentejano
France,87,,Burgundy
US,87,14,California
US,87,26,California
US,87,21,Oregon
Australia,87,10,Australia Other
US,87,20,California
France,87,,Burgundy
Argentina,87,15,Other
US,87,33,California
Italy,87,60,Piedmont
Portugal,87,17,Bairrada
US,87,20,Oregon
US,87,28,Oregon
France,87,20,Burgundy
Argentina,87,10,Mendoza Province
US,87,45,Virginia
France,87,,Burgundy
Argentina,87,12,Mendoza Province
US,87,20,Virginia
Portugal,87,10,Alentejano
Portugal,87,8,Vinho Verde
US,87,20,California
Germany,87,10,Mosel
France,87,9,Languedoc-Roussillon
US,84,27,California
US,84,28,California
France,84,200,Champagne
US,84,28,California
US,84,28,Washington
US,84,40,California
US,84,35,California
US,84,24,California
US,84,19,Washington
US,84,26,California
US,84,40,California
US,83,25,California
US,83,25,California
US,83,32,Washington
US,83,28,California
US,83,38,California
US,83,35,California
US,83,28,Washington
US,83,20,California
US,83,21,California
US,88,22,California
US,88,17,Washington
Portugal,88,15,Lisboa
Portugal,88,11,Lisboa
Portugal,88,15,Douro
US,88,20,Oregon
France,88,30,Beaujolais
Portugal,88,17,Douro
Portugal,88,30,Douro
Italy,88,46,Central Italy
US,88,25,California
US,88,19,California
Spain,88,16,Levante
Australia,88,24,South Australia
Argentina,88,35,Mendoza Province
Argentina,88,15,Mendoza Province
Australia,88,25,New South Wales
Italy,88,28,Central Italy
US,88,24,California
Spain,88,20,Catalonia
Spain,88,22,Northern Spain
Spain,88,16,Central Spain
Italy,88,30,Central Italy
Spain,88,20,Central Spain
Portugal,88,30,Colares
Argentina,88,60,Other
US,88,42,California
Portugal,88,11,Douro
US,88,13,Washington
US,88,27,Oregon
South Africa,88,15,Western Cape
France,88,19,Burgundy
US,88,40,California
Italy,88,52,Tuscany
Italy,88,75,Tuscany
US,88,21,California
US,88,16,California
US,88,68,California
Italy,88,,Veneto
France,88,20,Burgundy
Portugal,88,18,Dão
Argentina,88,16,Other
Italy,88,54,Tuscany
Italy,88,,Veneto
US,88,59,California
Portugal,88,17,Tejo
Portugal,88,12,Lisboa
Portugal,88,23,Douro
Italy,88,18,Northeastern Italy
Italy,88,,Veneto
Italy,88,17,Veneto
US,88,23,California
South Africa,88,18,Western Cape
Portugal,88,19,Alentejano
US,88,15,California
Portugal,88,12,Douro
Italy,88,13,Tuscany
US,88,50,California
Italy,88,14,Veneto
France,88,13,Southwest France
Italy,90,39,Piedmont
Italy,90,80,Piedmont
Italy,90,90,Piedmont
Italy,90,50,Piedmont
Portugal,90,20,Douro
Portugal,90,17,Douro
Italy,90,45,Piedmont
Italy,90,100,Piedmont
Australia,90,14,South Australia
Italy,90,87,Piedmont
Portugal,90,25,Bairrada
US,90,24,California
Italy,90,66,Piedmont
Italy,90,52,Piedmont
Portugal,90,40,Alentejano
US,90,25,California
Spain,90,24,Northern Spain
Italy,90,48,Piedmont
Italy,90,43,Piedmont
Italy,90,39,Piedmont
Portugal,90,9,Dão
US,90,38,Oregon
US,86,17,California
Italy,86,40,Tuscany
Chile,86,50,Casablanca Valley
France,86,13,Southwest France
US,86,30,California
Spain,86,18,Catalonia
Germany,86,11,Pfalz
US,86,20,California
Chile,86,10,Maule Valley
US,86,14,California
US,86,25,California
US,86,20,California
US,86,13,California
France,86,15,Southwest France
Italy,86,15,Tuscany
Chile,86,20,Leyda Valley
Italy,86,110,Tuscany
US,86,55,California
Chile,86,18,Casablanca Valley
Spain,86,13,Northern Spain
France,86,15,Southwest France
Germany,86,16,Mosel
France,86,18,Rhône Valley
Spain,86,17,Northern Spain
US,86,28,Oregon
US,86,15,Oregon
France,86,12,Southwest France
US,86,42,California
US,86,23,California
US,86,22,California
France,84,9,Languedoc-Roussillon
Spain,84,10,Levante
Spain,84,10,Catalonia
France,84,10,Bordeaux
US,84,14,California
Spain,83,9,Central Spain
Spain,83,7,Central Spain
France,83,15,Bordeaux
France,83,25,Bordeaux
France,83,20,Bordeaux
Spain,83,27,Northern Spain
Spain,83,18,Levante
US,83,24,California
US,83,10,California
Spain,83,22,Northern Spain
France,83,13,Rhône Valley
France,83,25,Bordeaux
France,83,10,Bordeaux
Spain,83,25,Spain Other
Spain,83,14,Levante
France,83,24,Bordeaux
France,83,25,Bordeaux
France,83,13,Bordeaux
Spain,83,15,Northern Spain
Spain,83,19,Northern Spain
Spain,83,18,Northern Spain
Spain,83,10,Northern Spain
Spain,83,8,Central Spain
Spain,83,16,Northern Spain
Spain,83,10,Spain Other
US,88,65,Washington
US,88,34,Washington
US,88,22,Washington
New Zealand,88,15,Marlborough
New Zealand,88,22,Marlborough
Chile,88,15,Rapel Valley
US,88,34,California
New Zealand,88,13,Marlborough
France,88,31,Bordeaux
France,88,22,Bordeaux
France,88,20,Bordeaux
France,88,30,Bordeaux
France,88,39,Bordeaux
France,88,,Bordeaux
France,88,25,Bordeaux
France,88,3300,Bordeaux
France,88,35,Bordeaux
France,88,,Bordeaux
US,88,12,Washington
Italy,88,15,Sicily & Sardinia
US,88,20,California
Italy,88,13,Sicily & Sardinia
Italy,88,16,Sicily & Sardinia
US,88,33,Washington
US,88,13,California
Italy,88,36,Sicily & Sardinia
US,88,55,California
US,88,35,California
US,88,42,Washington
Portugal,85,10,Vinho Verde
US,85,7,California
US,85,30,Colorado
France,85,11,Burgundy
US,85,35,Virginia
Portugal,85,,Lisboa
Portugal,85,,Lisboa
US,85,15,California
US,85,20,California
Portugal,85,14,Minho
Argentina,85,17,Mendoza Province
US,85,25,Oregon
Portugal,85,14,Vinho Verde
US,85,27,Virginia
US,85,30,Colorado
Portugal,85,,Alentejano
Germany,85,12,Rheinhessen
France,85,18,Burgundy
Argentina,85,11,Mendoza Province
US,85,19,California
Italy,85,,Piedmont
Argentina,85,13,Mendoza Province
US,85,15,California
Australia,85,10,Australia Other
France,85,24,Burgundy
US,85,20,Virginia
US,85,15,Oregon
France,85,20,Burgundy
Argentina,85,14,Mendoza Province
US,91,26,California
Italy,91,45,Tuscany
Spain,91,45,Northern Spain
US,91,22,California
Portugal,91,,Douro
Portugal,91,20,Beiras
Portugal,91,,Douro
Portugal,91,25,Duriense
US,91,40,California
Italy,91,,Tuscany
Italy,91,40,Tuscany
US,91,30,Washington
Chile,91,77,Maipo Valley
Italy,91,,Tuscany
Australia,91,50,South Australia
France,91,63,Languedoc-Roussillon
US,91,22,California
France,91,19,Bordeaux
France,91,,Bordeaux
France,91,51,Bordeaux
US,91,34,Washington
Italy,91,,Tuscany
Australia,91,27,South Australia
US,91,22,California
Spain,91,143,Northern Spain
US,91,32,California
Italy,91,,Tuscany
US,91,19,Washington
France,91,21,Languedoc-Roussillon
US,84,26,Idaho
US,84,22,California
US,84,16,California
Spain,84,10,Levante
Italy,84,18,Central Italy
Italy,84,14,Veneto
Italy,84,20,Central Italy
Italy,84,16,Piedmont
US,84,55,California
US,84,8,California
US,84,20,Oregon
Italy,84,20,Central Italy
US,84,55,California
Portugal,84,20,Vinho Espumante de Qualidade
US,84,19,Virginia
Argentina,84,15,Mendoza Province
Italy,84,9,Veneto
Portugal,84,8,Vinho Verde
Argentina,84,25,Mendoza Province
Portugal,84,9,Beiras
Italy,84,,Tuscany
US,84,7,California
US,84,23,America
Mexico,84,23,Valle de Guadalupe
Mexico,84,100,Valle de Guadalupe
Italy,84,14,Veneto
US,84,35,Virginia
US,84,15,Idaho
US,84,28,California
Argentina,87,15,Mendoza Province
US,87,30,California
US,87,37,California
Portugal,87,34,Douro
US,87,15,California
Italy,87,,Veneto
Italy,87,19,Veneto
Argentina,87,15,Mendoza Province
France,87,16,Rhône Valley
Portugal,87,11,Alentejano
Portugal,87,10,Lisboa
South Africa,87,19,Wellington
US,87,23,Oregon
South Africa,87,12,Western Cape
France,87,12,Provence
US,87,15,California
Italy,87,17,Veneto
Italy,87,15,Veneto
Italy,87,15,Veneto
US,87,30,California
US,87,40,California
France,87,50,Rhône Valley
France,87,25,Rhône Valley
France,87,25,Rhône Valley
Italy,87,15,Veneto
Italy,86,16,Piedmont
Argentina,86,14,Mendoza Province
France,86,,Bordeaux
France,86,,Bordeaux
France,86,,Bordeaux
France,86,60,Bordeaux
France,86,32,Bordeaux
US,86,45,California
US,86,33,Washington
US,86,13,Washington
US,86,14,Washington
US,86,45,New York
US,86,30,New York
US,86,50,California
Italy,86,,Tuscany
US,86,32,California
US,86,50,Idaho
Italy,86,,Tuscany
Italy,86,94,Tuscany
Argentina,86,13,Mendoza Province
US,86,40,California
US,86,20,New York
